papel;tipo;empresa;setor;cotacao;dt_ult_cotacao;min_52_sem;max_52_sem;vol_med;valor_mercado;valor_firma;ult_balanco_pro;nr_acoes;os_dia;pl;lpa;pvp;vpa;p_ebit;marg_bruta;psr;marg_ebit;p_ativo;marg_liquida;p_cap_giro;ebit_ativo;p_ativo_circ_liq;roic;div_yield;roe;ev_ebitda;liquidez_corr;ev_ebit;cres_rec;ativo;disponibilidades;ativo_circulante;divd_bruta;divd_liquida;patr_liquido;lucro_liquido_12m;lucro_liquido_3m
ALLD3;ON NM;ALLIED ON NM;Comércio;5.92;26/05/2026;4.94;8.24;3035990.0;568092000.0;702832000.0;31/03/2026;95961500;-34.0;166.0;357.0;37.0;1602.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;0.0;0.0;510.0;0.0;0.0;0.0;0.0;0.0;3390300000.0;290420000.0;2446600000.0;425160000.0;134740000.0;1537550000.0;342338000.0;24687000.0
ALOS3;ON;ALLOS ON;Exploração de Imóveis;28.68;26/05/2026;19.43;33.15;169310000.0;14460200000.0;12304500000.0;31/03/2026;504191000;-38.0;1747.0;164.0;112.0;2571.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0;0.0;90.0;0.0;0.0;0.0;0.0;0.0;24860200000.0;2155690000.0;2933950000.0;0.0;-2155690000.0;12964600000.0;827798000.0;248302000.0
ALPA3;ON N1;ALPARGATAS ON N1;Tecidos, Vestuário e Calçados;10.1;26/05/2026;6.22;13.33;467977.0;6898930000.0;7378670000.0;31/03/2026;683062000;80.0;1114.0;91.0;199.0;506.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.0;0.0;0.0;173.0;0.0;0.0;0.0;0.0;0.0;6287100000.0;794729000.0;3021730000.0;1274470000.0;479745000.0;3458800000.0;619256000.0;162809000.0
ALPA4;PN N1;ALPARGATAS PN N1;Tecidos, Vestuário e Calçados;12.64;26/05/2026;7.18;16.06;27339300.0;8633900000.0;9113650000.0;31/03/2026;683062000;72.0;1394.0;91.0;250.0;506.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.0;0.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0;6287100000.0;794729000.0;3021730000.0;1274470000.0;479745000.0;3458800000.0;619256000.0;162809000.0
ALPK3;ON NM;ESTAPAR ON NM;Serviços Diversos;4.44;26/05/2026;2.8;5.39;630635.0;973717000.0;2231280000.0;31/03/2026;219306000;-199.0;7195.0;6.0;269.0;165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2596930000.0;261921000.0;518545000.0;1519480000.0;1257560000.0;361758000.0;13533000.0;1788000.0
ALUP11;UNT N2;ALUPAR UNT N2;Energia Elétrica;32.64;26/05/2026;28.11;36.54;32938500.0;10759000000.0;20084500000.0;31/03/2026;988881000;-109.0;965.0;338.0;116.0;2817.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;0.0;34341800000.0;5246160000.0;8297840000.0;14571600000.0;9325490000.0;9286800000.0;1114850000.0;198067000.0
ALUP3;ON N2;ALUPAR ON N2;Energia Elétrica;12.34;26/05/2026;9.96;13.91;64377.0;12202800000.0;21528300000.0;31/03/2026;988881000;475.0;1095.0;113.0;131.0;939.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;34341800000.0;5246160000.0;8297840000.0;14571600000.0;9325490000.0;9286800000.0;1114850000.0;198067000.0
ALUP4;PN N2;ALUPAR PN N2;Energia Elétrica;10.27;26/05/2026;9.02;11.46;176319.0;10155800000.0;19481300000.0;31/03/2026;988881000;-134.0;911.0;113.0;109.0;939.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;34341800000.0;5246160000.0;8297840000.0;14571600000.0;9325490000.0;9286800000.0;1114850000.0;198067000.0
AMAR3;ON NM;LOJAS MARISA ON NM;Comércio;0.67;26/05/2026;0.67;1.48;125619.0;344056000.0;1151980000.0;31/03/2026;513516000;-290.0;-218.0;-31.0;267.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2038200000.0;10626000.0;572272000.0;818551000.0;807925000.0;128818000.0;-158161000.0;-95815000.0
AMBP3;ON NM;AMBIPAR ON NM;Água e Saneamento;0.17;26/05/2026;0.17;19.57;1019280.0;283971000.0;6640380000.0;30/06/2025;1670420000;0.0;-111.0;-15.0;26.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16918400000.0;4684890000.0;7328510000.0;11041300000.0;6356410000.0;1093330000.0;-256625000.0;-171760000.0
AMER3;ON;AMERICANAS ON;Comércio;5.01;26/05/2026;4.65;8.07;19780500.0;1003230000.0;2522230000.0;31/03/2026;200245000;-234.0;-965.0;-52.0;23.0;2212.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16167000000.0;550000000.0;7757000000.0;2069000000.0;1519000000.0;4430000000.0;-104000000.0;-329000000.0
AMOB3;ON NM;AUTOMOB ON NM;Automóveis e Motocicletas;14.48;26/05/2026;10.3;15.01;675020.0;548589000.0;3063850000.0;31/03/2026;37886000;-136.0;-179.0;-810.0;28.0;5179.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8435990000.0;488194000.0;4721900000.0;3003450000.0;2515260000.0;1962210000.0;-307011000.0;-56750000.0
ANIM3;ON NM;ANIMA ON NM;Diversos;3.34;26/05/2026;2.88;5.17;27533500.0;1348920000.0;5491770000.0;31/03/2026;403869000;-147.0;1005.0;33.0;56.0;592.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;10556000000.0;1732160000.0;2713580000.0;5875010000.0;4142850000.0;2388890000.0;134244000.0;106213000.0
ARML3;ON NM;ARMAC ON NM;Diversos;3.78;26/05/2026;2.61;6.17;6434320.0;1309750000.0;3469930000.0;31/03/2026;346494000;161.0;2589.0;15.0;103.0;369.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.0;0.0;0.0;145.0;0.0;0.0;0.0;0.0;0.0;5628600000.0;1033850000.0;2010420000.0;3194030000.0;2160190000.0;1277800000.0;50588000.0;-3338000.0
ARND3;ON NM;ARANDU ON NM;Programas e Serviços;0.69;26/05/2026;0.61;4.1;1074.0;97284300.0;95005300.0;30/09/2025;140992000;-143.0;-22.0;-311.0;83.0;83.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-81.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;293011000.0;100441000.0;182125000.0;98162000.0;-2279000.0;117149000.0;-438550000.0;-48598000.0
ASAI3;ON NM;ASSAI ON NM;Comércio e Distribuição;9.11;26/05/2026;7.02;11.73;121316000.0;12330700000.0;24338700000.0;31/03/2026;1353530000;-11.0;1762.0;52.0;209.0;435.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;47199000000.0;4366000000.0;17408000000.0;16374000000.0;12008000000.0;5887000000.0;700000000.0;320000000.0
ATED3;ON;ATOM EDUC ON;Diversos;2.21;26/05/2026;1.78;2.51;19886.0;52609000.0;51156000.0;31/03/2026;23805000;0.0;-1057.0;-21.0;324.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21127000.0;2696000.0;8793000.0;1243000.0;-1453000.0;16248000.0;-4975000.0;-1901000.0
AUAU3;ON NM;PETZCOBASI ON NM;Comércio;3.4;26/05/2026;2.8;3.87;14077400.0;2926700000.0;2768770000.0;31/03/2026;860794000;0.0;0.0;0.0;95.0;359.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;6835590000.0;544314000.0;2265170000.0;386382000.0;-157932000.0;3091700000.0;0.0;39398000.0
AURA33;DR3;AURA 360 DR3;Mineração;127.3;26/05/2026;39.14;179.86;115109000.0;27649000000.0;28386300000.0;31/03/2026;217196000;279.0;5882.0;216.0;1755.0;725.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;396.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;8585180000.0;1397700000.0;2693960000.0;2134990000.0;737288000.0;1575520000.0;470084000.0;500444000.0
AURE3;ON NM;AUREN ON NM;Energia Elétrica;12.5;26/05/2026;8.94;14.61;48814400.0;13129700000.0;33414200000.0;31/03/2026;1050380000;-40.0;-1015.0;-123.0;110.0;1134.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47381500000.0;3571880000.0;7409420000.0;23856300000.0;20284400000.0;11909600000.0;-1293870000.0;-621338000.0
AVLL3;ON NM;ALPHAVILLE ON NM;Construção Civil;0.64;26/05/2026;0.64;2.36;45695.0;125011000.0;698700000.0;31/03/2026;195330000;0.0;-93.0;-69.0;-56.0;-113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1304640000.0;175794000.0;515027000.0;749483000.0;573689000.0;-221547000.0;-134549000.0;-36021000.0
AXIA3;ON N1;AXIA ENERGIA ON N1;Energia Elétrica;53.51;26/05/2026;27.74;67.15;592650000.0;156005000000.0;201851000000.0;31/03/2026;2915430000;-164.0;1635.0;327.0;129.0;4155.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;54.0;0.0;0.0;0.0;0.0;0.0;279913000000.0;27677200000.0;55252600000.0;73523600000.0;45846400000.0;121148000000.0;9541180000.0;2629670000.0
AXIA6;PNB N1;AXIA ENERGIA PNB N1;Energia Elétrica;58.81;26/05/2026;29.62;73.5;121369000.0;171456000000.0;217303000000.0;31/03/2026;2915430000;-180.0;1797.0;327.0;142.0;4155.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;54.0;0.0;0.0;0.0;0.0;0.0;279913000000.0;27677200000.0;55252600000.0;73523600000.0;45846400000.0;121148000000.0;9541180000.0;2629670000.0
AZEV3;ON;AZEVEDO & TRAVASSOS ON;Construção e Engenharia;0.18;26/05/2026;0.17;0.61;277198.0;106696000.0;310273000.0;31/03/2026;592756000;0.0;-18.0;-102.0;95.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1330930000.0;39504000.0;374349000.0;243081000.0;203577000.0;112658000.0;-603823000.0;954000.0
AZEV4;PN;AZEVEDO & TRAVASSOS PN;Construção e Engenharia;0.13;26/05/2026;0.13;0.76;830352.0;77058300.0;280635000.0;31/03/2026;592756000;0.0;-13.0;-102.0;68.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1330930000.0;39504000.0;374349000.0;243081000.0;203577000.0;112658000.0;-603823000.0;954000.0
AZTE3;ON;AZT ENERGIA ON;Petróleo, Gás e Biocombustíveis;0.21;26/05/2026;0.21;0.69;1441740.0;75411600.0;77129600.0;31/03/2026;359103000;-455.0;-968.0;-2.0;31.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;270077000.0;434000.0;4472000.0;2152000.0;1718000.0;245544000.0;-7794000.0;-2472000.0
AZUL4;PN;AZUL PN;Transporte;0.81;22/12/2025;0.55;1.51;0.0;296532000.0;18851000000.0;31/03/2026;366089000;0.0;7.0;1227.0;-8.0;-1031.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31166500000.0;2088030000.0;7227970000.0;20642500000.0;18554400000.0;-3774370000.0;4491650000.0;6020390000.0
AZZA3;ON;AZZAS 2154 ON;Comércio;20.5;26/05/2026;18.5;41.16;78901000.0;4233040000.0;6414050000.0;31/03/2026;206490000;-187.0;509.0;403.0;53.0;3877.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;0.0;0.0;121.0;0.0;0.0;0.0;0.0;0.0;15193900000.0;1063200000.0;6692580000.0;3244210000.0;2181010000.0;8005540000.0;832019000.0;38596000.0
B3SA3;ON;B3 ON;Serviços Financeiros Diversos;16.94;26/05/2026;11.86;19.84;655761000.0;85487700000.0;84860800000.0;31/03/2026;5046500000;-185.0;1725.0;98.0;468.0;362.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;48574000000.0;15617000000.0;17945700000.0;14990200000.0;-626862000.0;18255700000.0;4956510000.0;1476970000.0
BALM3;ON;BAUMER ON;Equipamentos;25.18;21/05/2026;16.87;29.05;254.0;246764000.0;198809000.0;31/03/2026;9800000;0.0;1281.0;197.0;155.0;1629.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;0.0;0.0;191.0;0.0;0.0;0.0;0.0;0.0;282119000.0;68991000.0;207182000.0;21036000.0;-47955000.0;159668000.0;19264000.0;4648000.0
BALM4;PN;BAUMER PN;Equipamentos;20.05;26/05/2026;12.08;20.1;11998.0;196490000.0;148535000.0;31/03/2026;9800000;0.0;1020.0;197.0;123.0;1629.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;0.0;0.0;240.0;0.0;0.0;0.0;0.0;0.0;282119000.0;68991000.0;207182000.0;21036000.0;-47955000.0;159668000.0;19264000.0;4648000.0
BAUH4;PN;EXCELSIOR PN;Alimentos Processados;93.9;08/05/2026;70.14;93.9;4255.0;490346000.0;412804000.0;31/03/2026;5222000;0.0;0.0;0.0;331.0;2838.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;219614000.0;77542000.0;125168000.0;0.0;-77542000.0;148175000.0;0.0;6163000.0
BAZA3;ON;BANCO DA AMAZONIA S.A. ON;Intermediários Financeiros;69.4;26/05/2026;66.8;88.98;476599.0;3890430000.0;0.0;31/03/2026;56058000;-145.0;460.0;1508.0;54.0;12813.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64644400000.0;0.0;0.0;0.0;0.0;7182830000.0;845498000.0;47537000.0
BBAS3;ON;BANCO DO BRASIL S.A. ON;Intermediários Financeiros;21.11;26/05/2026;18.1;27.52;524776000.0;120978000000.0;0.0;31/03/2026;5730830000;-249.0;841.0;251.0;65.0;3255.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.0;0.0;0.0;0.0;0.0;2564000000000.0;0.0;0.0;0.0;0.0;186520000000.0;14385800000.0;3032860000.0
BBDC3;ON N1;BANCO BRADESCO S.A. ON N1;Intermediários Financeiros;15.58;26/05/2026;12.54;18.45;111722000.0;165024000000.0;0.0;31/03/2026;10592000000;-38.0;694.0;224.0;95.0;1638.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0;0.0;0.0;0.0;0.0;0.0;1953400000000.0;0.0;0.0;0.0;0.0;173549000000.0;23777200000.0;5030150000.0
BBDC4;PN N1;BANCO BRADESCO S.A. PN N1;Intermediários Financeiros;17.84;26/05/2026;14.61;21.43;612976000.0;188962000000.0;0.0;31/03/2026;10592000000;-127.0;795.0;224.0;109.0;1638.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;1953400000000.0;0.0;0.0;0.0;0.0;173549000000.0;23777200000.0;5030150000.0
BBSE3;ON NM;BBSEGURIDADE ON NM;Previdência e Seguros;34.72;26/05/2026;29.44;36.41;177087000.0;67405400000.0;0.0;31/03/2026;1941400000;29.0;733.0;473.0;533.0;651.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;510.0;0.0;0.0;135.0;0.0;0.0;0.0;0.0;0.0;19619000000.0;0.0;0.0;0.0;0.0;12641100000.0;9192500000.0;2139440000.0
BDLL3;ON;BARDELLA ON;Máquinas e Equipamentos;6.0;22/05/2026;6.0;9.9;215.0;9600000.0;184090000.0;31/03/2026;1600000;0.0;-50.0;-1192.0;-4.0;-15791.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;381562000.0;7524000.0;136063000.0;182014000.0;174490000.0;-252658000.0;-19073000.0;-7968000.0
BDLL4;PN;BARDELLA PN;Máquinas e Equipamentos;3.77;25/05/2026;3.15;8.4;10647.0;6032000.0;180522000.0;31/03/2026;1600000;0.0;-32.0;-1192.0;-2.0;-15791.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;381562000.0;7524000.0;136063000.0;182014000.0;174490000.0;-252658000.0;-19073000.0;-7968000.0
BEEF3;ON NM;Minerva ON NM;Alimentos Processados;3.93;26/05/2026;3.61;7.18;70246400.0;3932140000.0;17622500000.0;31/03/2026;1000540000;261.0;552.0;71.0;312.0;126.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;41644300000.0;10882100000.0;24253400000.0;24572500000.0;13690300000.0;1260430000.0;711778000.0;57658000.0
BEES3;ON;BANESTES S/A ON;Intermediários Financeiros;8.61;26/05/2026;7.04;9.27;93035.0;2992010000.0;0.0;31/03/2026;347504000;12.0;665.0;129.0;123.0;702.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0;0.0;0.0;0.0;0.0;0.0;40167300000.0;0.0;0.0;0.0;0.0;2439940000.0;449596000.0;90703000.0
BEES4;PN;BANESTES S/A PN;Intermediários Financeiros;8.63;26/05/2026;7.04;9.27;38909.0;2998960000.0;0.0;31/03/2026;347504000;0.0;667.0;129.0;123.0;702.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0;0.0;0.0;0.0;0.0;0.0;40167300000.0;0.0;0.0;0.0;0.0;2439940000.0;449596000.0;90703000.0
BGIP3;ON;BANESE ON;Intermediários Financeiros;51.75;22/05/2026;27.33;64.2;32610.0;1194490000.0;0.0;31/03/2026;23082000;0.0;745.0;694.0;123.0;4207.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;13093000000.0;0.0;0.0;0.0;0.0;971103000.0;160282000.0;30564000.0
BGIP4;PN;BANESE PN;Intermediários Financeiros;32.83;26/05/2026;23.69;38.95;82928.0;757782000.0;0.0;31/03/2026;23082000;-55.0;473.0;694.0;78.0;4207.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.0;0.0;0.0;0.0;0.0;0.0;13093000000.0;0.0;0.0;0.0;0.0;971103000.0;160282000.0;30564000.0
BHIA3;ON;CASAS BAHIA ON;Comércio;1.34;26/05/2026;1.26;5.15;14467600.0;1307660000.0;7152660000.0;31/03/2026;975865000;-563.0;-36.0;-373.0;74.0;182.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33330000000.0;1532000000.0;15317000000.0;7377000000.0;5845000000.0;1778000000.0;-3644000000.0;-1064000000.0
BIED3;ON;BIOMA EDUC ON;Diversos;7.64;22/05/2026;2.9;10.04;25731.0;203478000.0;234938000.0;31/03/2026;26633200;0.0;-396.0;-193.0;1234.0;62.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;398752000.0;18548000.0;51220000.0;50008000.0;31460000.0;16492000.0;-51336000.0;-2595000.0
BIOM3;ON;BIOMM SA ON;Medicamentos e Outros Produtos;7.19;26/05/2026;5.9;10.3;8611700.0;983966000.0;1043050000.0;31/03/2026;136852000;155.0;4090.0;18.0;304.0;236.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;573452000.0;30817000.0;321602000.0;89900000.0;59083000.0;323358000.0;24057000.0;19009000.0
BLAU3;ON NM;BLAU ON NM;Comércio e Distribuição;10.91;26/05/2026;8.54;11.6;2738510.0;2544340000.0;2562450000.0;31/03/2026;233212000;74.0;1044.0;105.0;111.0;984.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.0;0.0;0.0;61.0;0.0;0.0;0.0;0.0;0.0;3573700000.0;542184000.0;1827920000.0;560288000.0;18104000.0;2293680000.0;243789000.0;39768000.0
BLUT3;ON;B TECH EQI ON;Outros;5.14;20/09/2022;3.72;8.88;3092.0;26229400.0;32977400.0;31/12/2021;5103000;0.0;-563.0;-91.0;46.0;1109.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;189948000.0;0.0;66000.0;6748000.0;6748000.0;56569000.0;-4662000.0;-685000.0
BLUT4;PN;B TECH EQI PN;Outros;1.52;20/09/2022;1.52;4.0;10453.0;7756560.0;14504600.0;31/12/2021;5103000;0.0;-166.0;-91.0;14.0;1109.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;189948000.0;0.0;66000.0;6748000.0;6748000.0;56569000.0;-4662000.0;-685000.0
BMEB3;ON;BANCO MERCANTIL DO BRASIL S/A ON;Intermediários Financeiros;59.12;26/05/2026;26.71;74.9;449098.0;7314860000.0;0.0;31/03/2026;123729000;-308.0;931.0;635.0;245.0;2412.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;37969500000.0;0.0;0.0;0.0;0.0;2984780000.0;785871000.0;273100000.0
BMEB4;PN;BANCO MERCANTIL DO BRASIL S/A PN;Intermediários Financeiros;80.7;26/05/2026;33.5;86.59;1906460.0;9984930000.0;0.0;31/03/2026;123729000;-159.0;1271.0;635.0;335.0;2412.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;37969500000.0;0.0;0.0;0.0;0.0;2984780000.0;785871000.0;273100000.0
